Code_Network;NameCity;CodeCity;Country;Continent;Region;City.Statut;Sources;Years;Network;Description;LeadPartnerCountry;Url;Start;End;geonameId;asciiName;lng_GN;lat_GN
119;Krakow;PL13;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;3094802;Krakow;19,93658;50,06143
119;Thessaloniki;GR19;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;734077;Thessaloniki;22,93086;40,64361
119;Amsterdam;NL3;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;2759794;Amsterdam;4,88969;52,37403
119;Paris;FR26;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;2988507;Paris;2,3488;48,85341
119;Manchester;UK18;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;2643123;Manchester;-2,23743;53,48095
120;Heerlen;NL8;NL;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;2754652;Heerlen;5,98154;50,88365
120;Baia Mare;RO4;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;685826;Baia Mare;23,56808;47,65729
120;Fundão;PT11;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;2739187;Fundao;-7,50135;40,14025
120;Radlin;PL19;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;3087529;Radlin;18,47626;50,0502
120;Aarhus;DK1;DK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;2624652;Arhus;10,21076;56,15674
120;Zaragoza;ES43;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;3104324;Zaragoza;-0,87734;41,65606
120;Haidari;GR5;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;260183;Chaidari;23,66597;38,01135
120;Kecskemet;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;3050434;Kecskemet;19,69128;46,90618
120;Pordenone;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;3170147;Pordenone;12,66051;45,95689
120;Võru;;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;SIBdev ;Social impact bond development for improved public service delivery;NL;https://urbact.eu/partner-search-tool/sibdev;2019;NA;587450;Voru;27,01944;57,83389
121;Bielefeld;DE4;DE;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;2949186;Bielefeld;8,53333;52,03333
121;Braga;PT6;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;2742032;Braga;-8,42005;41,55032
121;Turku;;FI;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;633679;Turku;22,26869;60,45148
121;Saint-Germain-en-Laye;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;2979783;Saint-Germain-en-Laye;2,0904;48,89643
121;Valga;;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;587876;Valga;26,0473;57,77781
121;Serres;GR18;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;734330;Serres;23,54757;41,08499
121;Badalona;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;3129028;Badalona;2,24741;41,45004
121;Panevezys;;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;596128;Panevezys;24,35;55,73333
121;Arad;;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;686254;Arad;21,31667;46,18333
121;Guía de Isora;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Space4People;Co-creative planning processes to assess, evaluate and improve public space use for transport to create more attractive, accessible, inclusive and liveable public spaces for people;DE;https://urbact.eu/space4people;2019;NA;2516860;Guia de Isora ;-16,77947;28,21154
122;Bacau;RO3;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;685948;Bacau;26,91384;46,56718
122;Vilanova i la Geltrú;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;3105184;Vilanova i la Geltru;1,72511;41,22392
122;Nyíregyháza;HU9;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;716935;Nyiregyhaza;21,71671;47,95539
122;Barnsley;UK2;UK;Europe;Northern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;2656284;Barnsley;-1,48333;53,55
122;Schiedam;;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;2747596;Schiedam;4,38889;51,91917
122;Pardubice;;CZ;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;3068582;Pardubice;15,77659;50,04075
122;Piraeus;GR15;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tech Revolution;Working together to maximise the job creation potential of digital;UK;https://urbact.eu/tech-revolution;2018;NA;255274;Piraeus;23,64619;37,94203
123;Klaipeda;LT2;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;598098;Klaipeda;21,13912;55,7068
123;Viana do Castelo;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;2732773;Viana do Castelo;-8,83287;41,69323
123;Udine;IT42;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;3165072;Udine;13,23715;46,0693
123;Katowice;PL10;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;3096472;Katowice;19,02754;50,25841
123;Larissa;GR11;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;258576;Larisa;22,41761;39,63689
123;Esplugues de LLobregat;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;3122826;Esplugues de Llobregat;2,08809;41,37732
123;Cork;;IE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;2965140;Cork;-8,47061;51,89797
123;Novigrad;;HR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;The Playful Paradigm;Play and the City: an innovative paradigm for social inclusion, sustainability and place-making;IT;https://urbact.eu/playful-paradigm-0;2018;NA;3194379;Novigrad;13,55806;45,315
124;Parma;IT26;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;3171457;Parma;10,32618;44,79935
124;Antwerp;BE2;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;2803138;Antwerpen;4,40026;51,22047
124;Igoumenitsa;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;261807;Igoumenitsa;20,26728;39,50342
124;Santo Tirso;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;2734570;Santo Tirso;-8,47746;41,34257
124;Klaipeda;LT2;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;598098;Klaipeda;21,13912;55,7068
124;Nova Gorica;;SI;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;3194452;Nova Gorica;13,64837;45,95604
124;Debrecen;HU2;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;721472;Debrecen;21,62444;47,53167
124;Oradea;RO16;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;671768;Oradea;21,91833;47,0458
124;Radom;;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;760778;Radom;21,14714;51,40253
124;London;UK17;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Thriving Streets;European Network fostering the economic and social benefits of mobility;IT;https://urbact.eu/thriving-streets;2019;NA;2643743;London;-0,12574;51,50853
125;Genoa;IT19;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;3176219;Genoa;8,94439;44,40478
125;Braga;PT6;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;2742032;Braga;-8,42005;41,55032
125;Dubrovnik;HR1;HR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;3201047;Dubrovnik;18,10909;42,64125
125;Venice;IT43;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;3173529;Mestre;12,24538;45,49167
125;Utrecht;NL14;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;2745912;Utrecht;5,12222;52,09083
125;Krakow;PL13;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;3094802;Krakow;19,93658;50,06143
125;Dublin;IE1;IE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;2964574;Dublin;-6,24889;53,33306
125;Cáceres;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;2520611;Caceres;-6,37224;39,47649
125;Druskininkai;;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;599757;Druskininkai;23,98703;54,01573
125;Rovaniemi;;FI;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Tourism-friendly cities;Local community & tourists together for urban sustainability;IT;https://urbact.eu/tourism-friendly-cities;2019;NA;638936;Rovaniemi;25,71667;66,5
126;Pavlos Melas;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Tropa Verde;To encourage environmentally responsible behaviour that empowers citizens to reuse and recycle ;ES;https://urbact.eu/tropa-verde;2018;NA;734150;Stavroupoli ;22,93806;40,66944
126;Santiago De Compostela;ES35;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Tropa Verde;To encourage environmentally responsible behaviour that empowers citizens to reuse and recycle ;ES;https://urbact.eu/tropa-verde;2018;NA;3109642;Santiago de Compostela;-8,54569;42,88052
126;Budapest;HU1;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Tropa Verde;To encourage environmentally responsible behaviour that empowers citizens to reuse and recycle ;ES;https://urbact.eu/tropa-verde;2018;NA;3054643;Budapest;19,04045;47,49835
